t_ms,raw,avg,var,maxminusmin,lastminusfirst,label
50530,83916,84678,199531,1391,-1391, NO_EVENT
50555,84194,84363,20240,343,-305, NO_EVENT
50580,84816,84482,46044,622,622, NO_EVENT
50605,87797,86099,627678,2981,2981, NO_EVENT
50630,196257,115764,158103475,108460,108460, TOUCHED
50655,222784,214956,136089045,26527,26527, TOUCHED
50680,221869,222401,109886,915,-915, TOUCHED
50705,222662,222183,81653,793,793, TOUCHED
50730,92838,129577,54835549,129824,-129824, UNTOUCHED
50755,86201,87454,1759500,3549,-3047, NO_EVENT
50780,82749,84012,554418,2421,-2421, NO_EVENT
50805,82494,82757,9429,368,-255, NO_EVENT
50830,82296,82568,16762,447,-198, NO_EVENT
50855,82253,82419,47899,593,-43, NO_EVENT
50880,82565,82617,833,98,-39, NO_EVENT
50905,82613,82672,5412,219,48, NO_EVENT
50930,83840,83252,142612,1227,1227, NO_EVENT
50955,180292,99034,45560288,96452,96452, TOUCHED
50980,106088,161350,162312917,106960,-74204, TOUCHED
51005,87603,92080,26721114,18485,-18485, UNTOUCHED
51030,85281,86175,478171,2322,-2322, NO_EVENT
51055,85199,85144,130673,1038,-82, NO_EVENT
51080,83127,84285,412488,2072,-2072, NO_EVENT
51105,82994,83399,126122,1039,-1039, NO_EVENT
51130,82761,82918,26461,396,-103, NO_EVENT
51155,82911,82796,61080,749,150, NO_EVENT
51180,82937,82933,10657,293,26, NO_EVENT
51205,85239,84170,429783,2302,2302, NO_EVENT
51230,203471,102151,28789700,117732,117732, TOUCHED
51255,220839,213893,61357861,17368,17368, TOUCHED
51280,215813,220459,4273742,5911,-5026, TOUCHED
51305,100579,164080,20682086,115234,-115234, TOUCHED
51330,83852,86812,3950157,5983,-5983, UNTOUCHED
51355,82942,83238,173564,1212,-910, NO_EVENT
51380,82896,82818,27776,473,-46, NO_EVENT
51405,82863,82870,12974,368,-33, NO_EVENT
51430,83213,83006,10780,368,368, NO_EVENT
51455,85058,84001,315693,1845,1845, NO_EVENT
51480,87755,85700,615707,2897,2697, NO_EVENT
51505,222219,120027,115909766,134464,134464, TOUCHED
51530,222465,222512,71146,546,246, TOUCHED
51555,218156,222247,1471791,4574,-4309, TOUCHED
51580,93756,134046,166565427,124400,-124400, UNTOUCHED
51605,86859,89394,4354479,6897,-6897, NO_EVENT
51630,84730,86001,414504,2129,-2129, NO_EVENT
51655,84565,84914,210065,1271,-165, NO_EVENT
51680,83431,83961,109717,1134,-1134, NO_EVENT
51705,83370,83399,12197,324,-61, NO_EVENT
51730,82676,82916,21801,462,-221, NO_EVENT
51755,82990,82850,23826,409,314, NO_EVENT
51780,82755,82773,24429,455,-235, NO_EVENT
51805,82577,82659,20754,402,-178, NO_EVENT
51830,78480,81396,1652633,3920,-3883, NO_EVENT
51855,76724,76746,1459441,3165,-1756, NO_EVENT
51880,77026,75945,690905,2063,986, NO_EVENT
51905,73983,74999,280793,3043,-3043, NO_EVENT
51930,74043,74285,75363,834,60, NO_EVENT
51955,73853,74080,9656,379,-190, NO_EVENT
51980,73967,74098,91638,891,114, NO_EVENT
52005,74114,74230,65719,776,92, NO_EVENT
52030,74774,74206,74696,930,715, NO_EVENT
52055,74156,74227,36930,836,-618, NO_EVENT
52080,74133,74238,27504,492,-23, NO_EVENT
52105,73943,74142,41404,616,-190, NO_EVENT
52130,74133,74154,40884,643,190, NO_EVENT
52155,74056,74103,13090,325,-14, NO_EVENT
52180,74431,74292,38881,569,375, NO_EVENT
52205,74092,74224,21568,393,-339, NO_EVENT
52230,74210,74280,28906,526,118, NO_EVENT
52255,74471,74343,47693,607,261, NO_EVENT
52280,74270,74320,59061,691,194, NO_EVENT
52305,74277,74277,27885,457,7, NO_EVENT
52330,74077,74203,53440,632,-200, NO_EVENT
52355,74307,74464,48303,718,230, NO_EVENT
52380,74351,74321,45696,668,44, NO_EVENT
52405,74037,74221,51451,668,-70, NO_EVENT
52430,74322,74191,33799,483,159, NO_EVENT
52455,74048,74224,30582,494,-274, NO_EVENT
52480,74009,74325,62519,793,-39, NO_EVENT
52505,73971,74147,61031,686,-38, NO_EVENT
52530,74442,74235,30897,518,471, NO_EVENT
52555,74231,74261,53193,701,51, NO_EVENT
52580,73843,74207,41107,644,-388, NO_EVENT
52605,74143,74214,34413,701,300, NO_EVENT
52630,74617,74226,55096,586,474, NO_EVENT
52655,74144,74347,73335,720,-473, NO_EVENT
52680,73953,74087,14701,301,-140, NO_EVENT
52705,74211,74224,17945,429,219, NO_EVENT
52730,73906,74172,61088,717,-305, NO_EVENT
52755,73877,74093,17418,479,-29, NO_EVENT
52780,74027,74124,23809,455,150, NO_EVENT
52805,74266,74112,40660,637,239, NO_EVENT
52830,74103,74198,47566,603,-1, NO_EVENT
52855,74345,74188,10389,334,242, NO_EVENT
52880,73811,74157,26450,569,-534, NO_EVENT
52905,74108,74120,35278,644,297, NO_EVENT
52930,74052,74252,53688,679,-56, NO_EVENT
52955,73899,74101,27524,506,-107, NO_EVENT
52980,74172,74234,65697,781,-111, NO_EVENT
53005,74199,74220,21565,500,27, NO_EVENT
53030,74334,74147,55411,737,135, NO_EVENT
53055,73922,74169,23926,437,-412, NO_EVENT
53080,73900,74137,44574,566,-22, NO_EVENT
53105,74173,74236,56257,756,-81, NO_EVENT
53130,74059,74080,10530,314,-55, NO_EVENT
53155,74255,74238,34071,579,196, NO_EVENT
53180,74401,74293,43921,697,146, NO_EVENT
53205,74195,74170,77410,855,-206, NO_EVENT
53230,74072,74163,3901,165,-150, NO_EVENT
53255,73838,74222,90268,981,-447, NO_EVENT
53280,73930,74141,25227,615,92, NO_EVENT
53305,74401,74128,39737,531,471, NO_EVENT
53330,74143,74295,17099,393,-258, NO_EVENT
53355,74451,74216,36255,469,308, NO_EVENT
53380,73945,74187,32751,556,-192, NO_EVENT
53405,74084,74202,14958,306,34, NO_EVENT
53430,74017,74209,16499,419,-67, NO_EVENT
53455,74086,74131,5629,198,69, NO_EVENT
53480,74021,74266,85088,900,-65, NO_EVENT
53505,73959,74057,23539,458,-62, NO_EVENT
53530,73857,74249,90465,1020,-436, NO_EVENT
53555,74061,74235,82975,780,204, NO_EVENT
53580,74174,74152,12640,353,113, NO_EVENT
53605,73919,74221,67740,783,-255, NO_EVENT
53630,74082,74238,34917,571,163, NO_EVENT
53655,74246,74197,31035,551,168, NO_EVENT
53680,74096,74080,9211,250,-92, NO_EVENT
53705,74430,74181,15664,392,334, NO_EVENT
53730,74088,74158,17883,400,-342, NO_EVENT
53755,74019,74164,18844,382,-69, NO_EVENT
53780,74247,74228,15868,419,228, NO_EVENT
53805,74291,74187,30998,496,6, NO_EVENT
53830,74069,74251,120484,1144,-222, NO_EVENT
53855,74116,74332,62289,752,47, NO_EVENT
53880,74041,74127,5760,215,-75, NO_EVENT
53905,74134,74108,13708,320,93, NO_EVENT
53930,74110,74259,80777,860,107, NO_EVENT
53955,73862,74080,19245,443,-201, NO_EVENT
53980,73758,74166,42467,624,-104, NO_EVENT
54005,74454,74265,80664,834,696, NO_EVENT
54030,74043,74173,39081,572,-411, NO_EVENT
54055,74113,74287,36406,478,70, NO_EVENT
54080,74286,74175,20879,435,129, NO_EVENT
54105,74254,74305,25779,481,-32, NO_EVENT
54130,74310,74104,41082,584,56, NO_EVENT
54155,73905,74244,87738,949,-405, NO_EVENT
54180,74196,74166,22908,415,291, NO_EVENT
54205,74135,74249,26830,464,83, NO_EVENT
54230,74427,74144,29478,501,501, NO_EVENT
54255,74149,74095,18407,535,-278, NO_EVENT
54280,74048,74242,17755,434,-101, NO_EVENT
54305,73961,74117,43091,627,-87, NO_EVENT
54330,74133,74188,21015,502,172, NO_EVENT
54355,74073,74213,7436,260,-184, NO_EVENT
54380,73956,74217,68512,832,-117, NO_EVENT
54405,74186,74144,22038,485,230, NO_EVENT
54430,74106,74266,91947,897,-80, NO_EVENT
54455,74385,74282,42615,549,279, NO_EVENT
54480,74171,74287,49246,630,-200, NO_EVENT
54505,74092,74196,7485,249,-152, NO_EVENT
54530,74123,74201,39285,578,31, NO_EVENT
54555,74028,74344,56031,660,-95, NO_EVENT
54580,74061,74259,74729,836,33, NO_EVENT
54605,74231,74196,11954,343,234, NO_EVENT
54630,74132,74254,60848,790,-67, NO_EVENT
54655,74086,74383,45261,570,-46, NO_EVENT
54680,74087,74255,67203,772,1, NO_EVENT
54705,74230,74214,31149,536,143, NO_EVENT
54730,74124,74304,58128,692,-106, NO_EVENT
54755,74116,74302,53476,608,-337, NO_EVENT
54780,73997,74094,30699,488,-119, NO_EVENT
54805,74279,74250,32333,507,282, NO_EVENT
54830,74540,74211,38791,578,261, NO_EVENT
54855,73972,74260,107416,854,-568, NO_EVENT
54880,74087,74171,37337,598,13, NO_EVENT
54905,74375,74162,17640,379,347, NO_EVENT
54930,74096,74349,18339,421,-279, NO_EVENT
54955,74254,74260,41169,566,158, NO_EVENT
54980,74028,74215,43782,601,-226, NO_EVENT
55005,74411,74173,21994,413,383, NO_EVENT
55030,73998,74408,65516,854,-322, NO_EVENT
55055,73867,74278,80932,969,-131, NO_EVENT
55080,74088,74249,26364,635,221, NO_EVENT
55105,74615,74361,26013,554,527, NO_EVENT
55130,74304,74396,24716,494,-311, NO_EVENT
55155,74079,74271,35025,538,-59, NO_EVENT
55180,74513,74442,38898,707,434, NO_EVENT
55205,74621,74463,34508,572,108, NO_EVENT
55230,74146,74383,56764,578,-475, NO_EVENT
55255,74545,74439,53223,650,399, NO_EVENT
55280,74159,74575,47524,729,-729, NO_EVENT
55305,74566,74615,95825,924,407, NO_EVENT
55330,74971,74685,118937,1000,405, NO_EVENT
55355,74729,74813,132260,1169,-242, NO_EVENT
55380,76128,75408,285555,1399,1399, NO_EVENT
55405,74904,76152,870761,2625,-1870, NO_EVENT
55430,74681,75981,585560,2210,-223, NO_EVENT
55455,77658,76303,616595,2977,2977, NO_EVENT
55480,76411,76708,174733,1177,-563, NO_EVENT
55505,76915,76565,126352,991,504, NO_EVENT
55530,76810,77093,252013,1375,-105, NO_EVENT
55555,78640,77855,228692,1830,1830, NO_EVENT
55580,78406,78949,326691,1591,-234, NO_EVENT
55605,79989,79620,653349,2496,1583, NO_EVENT
55630,81081,80552,335583,1569,1092, NO_EVENT
55655,81926,81830,54839,900,845, NO_EVENT
55680,82430,82296,21592,447,391, NO_EVENT
55705,82404,82480,17645,389,-26, NO_EVENT
55730,82515,82699,44040,690,111, NO_EVENT
55755,82589,82774,22921,512,74, NO_EVENT
55780,82919,82766,12917,311,210, NO_EVENT
55805,82535,82794,19067,438,-384, NO_EVENT
55830,82526,82784,33950,491,-9, NO_EVENT
55855,82671,82657,19074,404,145, NO_EVENT
55880,82638,82725,21728,472,-48, NO_EVENT
55905,82559,82689,16523,338,-79, NO_EVENT
55930,82532,82665,5858,235,-27, NO_EVENT
55955,82575,82664,24516,431,43, NO_EVENT
55980,83998,82847,70859,1331,1254, NO_EVENT
56005,88932,86383,2796428,4934,4934, NO_EVENT
56030,179095,148616,119259706,101902,84809, TOUCHED
56055,210978,174863,3188241,64611,31883, TOUCHED
56080,219491,218976,8968418,9570,8513, TOUCHED
56105,219000,219682,373158,1299,-491, TOUCHED
56130,220275,220808,686076,2598,1275, TOUCHED
56155,220289,220739,222042,955,14, TOUCHED
56180,220319,220991,420884,1326,30, TOUCHED
56205,219542,220266,500548,1444,-777, TOUCHED
56230,221477,220912,294377,1086,1086, TOUCHED
56255,221300,221415,12301,222,-222, TOUCHED
56280,220891,220877,196,28,28, TOUCHED
56305,220657,220953,201090,907,145, TOUCHED
56330,219734,220696,44659,1082,-923, TOUCHED
56355,219586,220554,770931,1881,-148, TOUCHED
56380,219191,220096,363883,1524,-395, TOUCHED
56405,220300,220524,1299041,2393,1109, TOUCHED
56430,219810,220576,186361,1188,-490, TOUCHED
56455,220693,220586,427351,1397,883, TOUCHED
56480,219746,220583,135264,1035,-947, TOUCHED
56505,220567,220688,589637,1689,821, TOUCHED
56530,221575,220797,118565,1008,1008, TOUCHED
56555,220978,221261,51543,597,-597, TOUCHED
56580,90163,203563,96961392,130815,-130815, UNTOUCHED
56605,82966,86030,6043660,7197,-7197, NO_EVENT
56630,82627,83213,120594,1042,-339, NO_EVENT
56655,82551,82413,43525,570,-76, NO_EVENT
56680,82164,82153,3222,153,-15, NO_EVENT
56705,82051,82224,17447,349,-113, NO_EVENT
56730,82561,82399,19057,510,510, NO_EVENT
56755,83296,83250,150012,1418,735, NO_EVENT
56780,85599,83963,449700,2363,1850, NO_EVENT
56805,91267,89244,4130908,5668,5668, NO_EVENT
56830,219236,201496,169109942,36957,36957, TOUCHED
56855,218773,219437,631253,1598,107, TOUCHED
56880,92483,161261,166586568,126290,-126290, UNTOUCHED
56905,87458,88741,1410162,2946,-2862, NO_EVENT
56930,84834,85403,257163,1402,-1402, NO_EVENT
56955,83800,84147,137531,965,-329, NO_EVENT
56980,84188,84139,35669,564,388, NO_EVENT
57005,84854,84653,90819,921,666, NO_EVENT
57030,86730,86114,465848,2085,1876, NO_EVENT
57055,91761,89015,1629267,5031,5031, NO_EVENT
57080,210334,136429,153797773,118573,118573, TOUCHED
57105,218521,218376,9485684,9933,8187, TOUCHED
57130,218717,219316,371431,1379,196, TOUCHED
57155,154579,213899,135243582,65473,-64138, TOUCHED
57180,88487,100324,66121749,66092,-66092, UNTOUCHED
57205,85640,87196,1067222,2847,-2847, NO_EVENT
57230,83810,84642,371313,1830,-1830, NO_EVENT
57255,83298,83591,45696,566,-512, NO_EVENT
57280,83413,83467,75667,782,115, NO_EVENT
57305,84760,83823,244815,1359,1347, NO_EVENT
57330,86993,85440,761815,2425,2425, NO_EVENT
57355,91129,88642,2532912,4255,4255, NO_EVENT
57380,219690,171287,145601510,128561,128561, TOUCHED
57405,218801,219471,214073,1026,-889, TOUCHED
57430,217156,216848,1017828,2835,-1645, TOUCHED
57455,90532,165662,152068650,129163,-126624, UNTOUCHED
57480,84239,87374,3402863,6293,-6293, NO_EVENT
57505,83293,83835,361167,1630,-946, NO_EVENT
57530,84033,83649,51307,740,740, NO_EVENT
57555,83527,83499,78853,753,-132, NO_EVENT
57580,83542,83429,84376,778,15, NO_EVENT
57605,84710,83638,215978,1530,1168, NO_EVENT
57630,191057,136472,1728108,106347,106347, TOUCHED
57655,219556,219530,624,50,50, TOUCHED
57680,198313,217176,30976234,20702,-20323, TOUCHED
57705,89279,118049,36209122,109034,-109034, UNTOUCHED
57730,85255,86277,646817,2248,-2248, NO_EVENT
57755,83900,83983,66418,709,-435, NO_EVENT
57780,83266,83653,47455,642,-634, NO_EVENT
57805,84988,84124,244282,1722,1722, NO_EVENT
57830,84851,84954,226449,1419,-137, NO_EVENT
57855,87797,86540,530621,2946,2946, NO_EVENT
57880,102549,96056,39406067,14752,14752, TOUCHED
57905,218585,218937,114398,677,-677, TOUCHED
57930,131653,197522,167797776,87088,-87088, TOUCHED
57955,89173,96583,61926086,20681,-20681, UNTOUCHED
57980,84534,86811,1698076,4639,-4639, NO_EVENT
58005,83316,83822,342611,1554,-1218, NO_EVENT
58030,83904,83564,43027,628,420, NO_EVENT
58055,83452,83467,150756,1267,-713, NO_EVENT
58080,83498,83423,116716,1004,46, NO_EVENT
58105,83699,83564,40964,548,201, NO_EVENT
58130,84586,83815,161021,1223,887, NO_EVENT
58155,203756,125062,166363917,117305,117305, TOUCHED
58180,218851,217027,33802853,16232,15095, TOUCHED
58205,90368,145521,99729285,128483,-128483, UNTOUCHED
58230,84314,86669,2710486,4754,-4754, NO_EVENT
58255,83406,83531,72949,694,98, NO_EVENT
58280,82019,82893,137334,1387,-1387, NO_EVENT
58305,81842,82228,54198,639,-177, NO_EVENT
58330,81703,81883,98448,832,-139, NO_EVENT
58355,81441,81645,59964,734,-243, NO_EVENT
58380,82155,81944,53553,740,714, NO_EVENT
58405,111516,85358,60021540,29377,29361, TOUCHED
58430,218424,176307,50050393,108256,106908, TOUCHED
58455,219125,219737,1239966,2364,701, TOUCHED
58480,87478,161044,163568910,131647,-131647, UNTOUCHED
58505,82608,84526,2748167,4870,-4870, NO_EVENT
58530,81479,82311,168743,1341,-1129, NO_EVENT
58555,81738,81642,54038,538,259, NO_EVENT
58580,80351,80637,120319,1044,-309, NO_EVENT
58605,81721,81205,169536,1370,1370, NO_EVENT
58630,82528,82201,57927,807,807, NO_EVENT
58655,85426,83331,533299,3224,3224, NO_EVENT
58680,219082,131783,156183044,133656,133656, TOUCHED
58705,218897,219617,481252,1440,-185, TOUCHED
58730,89995,179492,108492253,129552,-128902, UNTOUCHED
58755,83326,86614,5777180,6669,-6669, NO_EVENT
58780,82782,83286,220631,1102,-544, NO_EVENT
58805,82308,82341,45701,710,-474, NO_EVENT
58830,79755,81288,376279,2553,-2553, NO_EVENT
58855,77978,78921,840439,2470,-1777, NO_EVENT
58880,77139,77443,276066,1576,-839, NO_EVENT
58905,80614,78929,895120,3475,3475, NO_EVENT
58930,83510,81990,815037,2896,2896, NO_EVENT
58955,141173,111875,105455009,57332,57332, TOUCHED
58980,219446,218979,235818,972,972, TOUCHED
59005,151370,204989,31983288,67915,-66430, TOUCHED
59030,87059,97685,165539069,64311,-64311, UNTOUCHED
59055,83335,84354,1656528,3794,-3724, NO_EVENT
59080,82347,82639,138322,988,-988, NO_EVENT
59105,82274,82202,13979,321,177, NO_EVENT
59130,83266,82661,65604,992,992, NO_EVENT
59155,83649,83499,18988,383,383, NO_EVENT
59180,87924,85636,2764417,4275,4275, NO_EVENT
59205,215742,127826,17531519,127818,127818, TOUCHED
59230,218515,216259,1272800,2850,2773, TOUCHED
59255,117937,171409,67134977,100578,-100578, TOUCHED
59280,90311,103953,58366138,27626,-27626, UNTOUCHED
59305,83737,87158,4754257,6574,-6574, NO_EVENT
59330,83179,83428,52679,646,-558, NO_EVENT
59355,82675,82858,72790,725,-504, NO_EVENT
59380,82699,82512,21673,408,24, NO_EVENT
59405,82360,82355,20858,387,263, NO_EVENT
59430,82316,82403,40118,544,-44, NO_EVENT
59455,83304,83063,78113,1008,988, NO_EVENT
59480,85526,83861,749625,2439,2222, NO_EVENT
59505,217428,148522,62354029,130102,130102, TOUCHED
59530,217157,218174,678502,1872,-271, TOUCHED
59555,91049,167526,55233622,126108,-126108, UNTOUCHED
59580,84942,87500,2516669,4765,-4765, NO_EVENT
59605,83347,83668,153402,910,-783, NO_EVENT
59630,83354,83404,212372,1317,7, NO_EVENT
59655,83013,83303,137688,1118,-341, NO_EVENT
59680,83357,83392,38892,629,344, NO_EVENT
59705,83871,83521,47005,676,514, NO_EVENT
59730,86355,85441,1187209,2341,2254, NO_EVENT
59755,218852,105062,140251672,131587,131587, TOUCHED
59780,217881,218907,109201,1248,-971, TOUCHED
59805,207260,217424,14724004,12326,-10621, TOUCHED
59830,96086,115948,141191734,111174,-111174, TOUCHED
59855,88991,90851,2337776,3905,-3905, UNTOUCHED
59880,86760,87726,379653,2231,-2231, NO_EVENT
59905,85770,86030,272934,1420,-990, NO_EVENT
59930,84220,84725,182231,1550,-1550, NO_EVENT
59955,84068,83963,155943,1161,-10, NO_EVENT
59980,83611,83262,101991,881,-98, NO_EVENT
60005,84049,83589,35985,747,438, NO_EVENT
60030,88650,85861,2148476,4601,4601, NO_EVENT
60055,205615,141763,112294135,116965,116965, TOUCHED
60080,215480,216341,6436129,12481,9865, TOUCHED
60105,217062,214928,2716883,3845,3845, TOUCHED
60130,108653,172968,61415609,108409,-108409, TOUCHED
60155,91769,97457,28554435,16884,-16884, UNTOUCHED
60180,85928,88192,1871819,4129,-4129, NO_EVENT
60205,83235,84451,431397,2092,-2005, NO_EVENT
60230,83379,83415,21150,437,144, NO_EVENT
60255,83376,83424,30603,519,-3, NO_EVENT
60280,86743,84932,1465147,3367,3367, NO_EVENT
60305,198824,142189,41091196,112081,112081, TOUCHED
60330,216499,217658,1637466,2567,-2491, TOUCHED
60355,152019,203738,153354966,64856,-64480, TOUCHED
60380,90454,106085,139465709,61565,-61565, UNTOUCHED
60405,84716,87817,3166934,5738,-5738, NO_EVENT
60430,83367,83830,192914,1362,-1349, NO_EVENT
60455,83560,83691,44482,617,193, NO_EVENT
60480,85845,84254,703098,2422,2285, NO_EVENT
60505,172962,119345,72449900,87117,87117, TOUCHED
60530,215606,209627,12226179,42644,42644, TOUCHED
60555,100901,159377,80872259,114705,-114705, TOUCHED
60580,89409,94051,11234898,11492,-11492, UNTOUCHED
60605,86594,88032,1279587,2968,-2815, NO_EVENT
60630,84960,85779,222377,1634,-1634, NO_EVENT
60655,86951,85934,432330,1991,1991, NO_EVENT
60680,89717,88119,971947,2766,2766, NO_EVENT
60705,162595,96880,16655887,72878,72878, TOUCHED
60730,206956,188467,11073114,46703,44361, TOUCHED
60755,208822,210626,10772402,7025,1866, TOUCHED
60780,207920,208652,171165,1000,-902, TOUCHED
60805,102113,133493,23194184,105807,-105807, TOUCHED
60830,91050,94708,8546868,11063,-11063, UNTOUCHED
60855,89351,90210,447906,1715,-1699, NO_EVENT
60880,90579,89739,300926,1509,1228, NO_EVENT
60905,94573,92419,1356704,3625,3625, NO_EVENT
60930,171472,105939,43055938,76899,76899, TOUCHED
60955,209446,194568,12089494,38683,37974, TOUCHED
60980,208184,207327,3387227,4127,-1262, TOUCHED
61005,199614,203270,10072778,8570,-8570, TOUCHED
61030,153782,179115,55091340,45832,-45832, TOUCHED
61055,96215,109359,170770265,57567,-57567, TOUCHED
61080,92103,93051,576458,2306,-2306, UNTOUCHED
61105,91794,91759,89860,803,-309, NO_EVENT
61130,92306,91841,51908,865,512, NO_EVENT
61155,93359,92684,156375,1053,1053, NO_EVENT
61180,95851,94350,729228,2474,2474, NO_EVENT
61205,103182,99283,5877938,7331,7331, TOUCHED
61230,202228,141525,160729989,99046,99046, TOUCHED
61255,190291,199458,32970038,13238,-11937, TOUCHED
61280,209459,203489,40703522,19168,19168, TOUCHED
61305,199765,199708,20198498,14316,-9694, TOUCHED
61330,193597,197810,4394904,6168,-6168, TOUCHED
61355,190115,192118,2025375,3482,-3482, TOUCHED
61380,195197,193967,2460322,5082,5082, TOUCHED
61405,189453,188685,313140,1427,1427, TOUCHED
61430,185887,187594,1784716,3566,-3566, TOUCHED
61455,94821,147754,1782914,91066,-91066, UNTOUCHED
61480,85936,88936,5087735,8885,-8885, NO_EVENT
61505,84257,85130,592220,1852,-1679, NO_EVENT
61530,83581,83723,185857,1256,-676, NO_EVENT
61555,83091,83320,52872,634,-490, NO_EVENT
61580,82440,82738,78666,861,-417, NO_EVENT
61605,81700,82121,115217,967,-740, NO_EVENT
61630,78928,80200,731016,2772,-2772, NO_EVENT
61655,77611,78585,1250088,3066,-1229, NO_EVENT
61680,75043,75631,642874,2743,-2568, NO_EVENT
61705,74258,74459,193058,1143,-785, NO_EVENT
61730,73826,74020,34500,447,-432, NO_EVENT
61755,73833,73924,34344,539,-199, NO_EVENT
61780,74079,73856,24127,417,246, NO_EVENT
61805,73892,73856,23813,452,-187, NO_EVENT
61830,73859,74019,41725,592,-33, NO_EVENT
61855,74313,74067,23938,454,454, NO_EVENT
61880,75409,74675,125939,1096,1096, NO_EVENT
61905,78542,76926,2305524,3922,2923, NO_EVENT
61930,81062,79703,1220322,2846,2520, NO_EVENT
61955,83210,82476,380190,1744,1720, NO_EVENT
61980,89753,85530,4065292,6543,6543, NO_EVENT
62005,151407,107870,89756382,61654,61654, TOUCHED
