      -310, 
    185502,      82182,      81766,      49791,        705,        321, NO_EVENT
    185527,      82999,      82299,     155581,       1085,        817, NO_EVENT
    185552,     163623,     110586,  119959954,      79417,      79417, TOUCHED
    185577,     163558,     163861,     138883,        799,        -65, TOUCHED
    185602,      86267,     130966,  121921530,      77960,     -77960, UNTOUCHED
    185627,      82604,      84483,    1430056,       3663,      -3663, NO_EVENT
    185652,      81699,      81967,     101430,       1074,       -905, NO_EVENT
    185677,      81028,      81377,      54654,        671,       -671, NO_EVENT
    185702,      81894,      81244,      67491,        990,        524, NO_EVENT
    185727,      82038,      81811,      94390,        835,        144, NO_EVENT
    185752,      83516,      82549,     269436,       1478,       1478, NO_EVENT
    185777,     163858,     106902,   59344483,      79150,      79150, TOUCHED
    185802,     164398,     164132,      21482,        540,        540, TOUCHED
    185827,      86895,     134222,  138421803,      77503,     -77503, UNTOUCHED
    185852,      83545,      85187,    1276061,       3350,      -3350, NO_EVENT
    185877,      82441,      82733,     173807,       1298,      -1104, NO_EVENT
    185902,      81887,      82102,      99019,        843,       -554, NO_EVENT
    185927,      82145,      82006,      96975,        823,         84, NO_EVENT
    185952,      82448,      82155,      28699,        556,        303, NO_EVENT
    185977,      82534,      82450,      85205,        865,         86, NO_EVENT
    186002,      84987,      83900,     743424,       2453,       2453, NO_EVENT
    186027,     116387,      96027,   23665074,      31105,      31105, TOUCHED
    186052,     163660,     161765,   85956033,      47746,      47273, TOUCHED
    186077,      89925,     123668,   64328655,      73735,     -73735, UNTOUCHED
    186102,      85083,      86730,    1118559,       2997,      -2997, NO_EVENT
    186127,      84439,      85053,     182156,       1127,      -1127, NO_EVENT
    186152,      84703,      84387,     177345,       1266,       -243, NO_EVENT
    186177,      84913,      84172,     172035,       1355,        210, NO_EVENT
    186202,      84940,      84420,     231659,       1375,         27, NO_EVENT
    186227,      86084,      85438,     245766,       1317,       1144, NO_EVENT
    186252,     127504,      96890,  124961860,      41420,      41420, TOUCHED
    186277,     163152,     158391,  130229212,      35648,      35648, TOUCHED
    186302,      92779,     128618,  124139082,      70373,     -70373, TOUCHED
    186327,      86739,      88854,    3916067,       6040,      -6040, UNTOUCHED
    186352,      85996,      86145,     305071,       1467,       -743, NO_EVENT
    186377,      85316,      85372,     201178,       1134,       -680, NO_EVENT
    186402,      84806,      84877,      76933,        939,       -510, NO_EVENT
    186427,      85198,      85133,     144423,       1177,        392, NO_EVENT
    186452,      87496,      86395,     458638,       2298,       2298, NO_EVENT
    186477,     162047,     134179,  144537585,      74615,      74551, TOUCHED
    186502,     161817,     161855,     355733,       1392,       -230, TOUCHED
    186527,     143073,     159569,   24603369,      18744,     -18744, TOUCHED
    186552,      87810,     104330,    5141431,      55263,     -55263, UNTOUCHED
    186577,      84808,      86014,     544154,       2236,      -2236, NO_EVENT
    186602,      85034,      84836,     116685,        949,       -174, NO_EVENT
    186627,      85482,      84837,      77434,       1124,        448, NO_EVENT
    186652,      86722,      85906,     246744,       1286,       1240, NO_EVENT
    186677,     157872,     108828,   81007782,      71150,      71150, TOUCHED
    186702,     156845,     158796,    2069768,       3790,      -1027, TOUCHED
    186727,      90865,     119329,  107336627,      65980,     -65980, TOUCHED
    186752,      84923,      86455,    2010589,       4041,      -4041, UNTOUCHED
    186777,      81874,      82918,    1411982,       3336,      -3180, NO_EVENT
    186802,      80268,      80706,     375632,       1753,      -1606, NO_EVENT
    186827,      78087,      78456,     697263,       3051,      -2181, NO_EVENT
    186852,      75905,      76902,     412830,       2182,      -2182, NO_EVENT
    186877,      75576,      75824,     128660,       1075,       -584, NO_EVENT
    186902,      75471,      75372,      95041,        923,       -105, NO_EVENT
    186927,      75071,      74881,     137146,       1190,       -400, NO_EVENT
    186952,      74661,      74796,      49294,        566,       -410, NO_EVENT
    186977,      75010,      74694,      35135,        603,        450, NO_EVENT
    187002,      74745,      74620,      50485,        744,       -265, NO_EVENT
    187027,      74684,      74539,      41910,        626,        -61, NO_EVENT
    187052,      74337,      74504,      62718,        742,       -347, NO_EVENT
    187077,      74667,      74532,      22735,        441,        211, NO_EVENT
    187102,      74304,      74305,      92567,        879,        501, NO_EVENT
    187127,      74824,      74575,     144233,        998,        520, NO_EVENT
    187152,      74751,      74549,      63215,        658,        -73, NO_EVENT
    187177,      74367,      74446,      27140,        509,       -384, NO_EVENT
    187202,      74380,      74586,      26062,        429,       -256, NO_EVENT
    187227,      74181,      74435,      75097,        746,       -498, NO_EVENT
    187252,      74432,      74477,      25435,        575,        251, NO_EVENT
    187277,      74831,      74449,      79425,        970,        399, NO_EVENT
    187302,      74160,      74478,      47297,        671,       -671, NO_EVENT
    187327,      74557,      74404,      30927,        475,        268, NO_EVENT
    187352,      74862,      74418,      41219,        719,        581, NO_EVENT
    187377,      74527,      74534,      42311,        746,       -335, NO_EVENT
    187402,      74692,      74443,      54200,        720,        165, NO_EVENT
    187427,      74130,      74488,      46149,        679,       -562, NO_EVENT
    187452,      74477,      74539,       4410,        176,       -158, NO_EVENT
    187477,      74664,      74564,      23129,        392,        187, NO_EVENT
    187502,      74651,      74491,      13278,        367,        -13, NO_EVENT
    187527,      74380,      74463,      71242,        795,       -271, NO_EVENT
    187552,      74434,      74542,      11691,        327,         54, NO_EVENT
    187577,      75097,      74680,      25887,        529,        444, NO_EVENT
    187602,      75376,      74653,      75931,        961,        279, NO_EVENT
    187627,      75744,      74966,      87013,       1023,        368, NO_EVENT
    187652,      75514,      75908,      72500,        678,       -230, NO_EVENT
    187677,      77948,      76815,     243793,       1564,       1503, NO_EVENT
    187702,      78578,      77975,      38138,        877,        630, NO_EVENT
    187727,      79485,      78886,      96492,        907,        907, NO_EVENT
    187752,      81266,      80631,     316321,       1781,       1781, NO_EVENT
    187777,      83108,      81924,      87280,       1372,       1372, NO_EVENT
    187802,      88175,      84927,    1974781,       5067,       5067, NO_EVENT
    187827,     164166,     138227,  145438506,      75991,      75991, TOUCHED
    187852,     162944,     163734,     247162,       1283,       -769, TOUCHED
